tweet_id,source,text,rating_numerator,rating_denominator,name,dog_growth,date,time,url,prediction,prediction_confidence,prediction_result,retweet_count,favorite_count
719991154352222208,Twitter For Iphone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10,10,,doggo ,2016-12-04,20:50:42,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,Golden retriever,60.53,True,1979,5281
719704490224398336,Twitter For Iphone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12,10,Clyde, pupper ,2016-12-04,01:51:36,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,Home theater,5.9,False,1645,4974
719551379208073216,Twitter For Iphone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10,10,Harnold,,2016-11-04,15:43:12,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,Malamute,87.32,True,2192,5515
719367763014393856,Twitter For Iphone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11,10,Sid,,2016-11-04,03:33:34,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,Swing,17.15,False,827,3022
719339463458033665,Twitter For Iphone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10,10,Lucy,,2016-11-04,01:41:07,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,Golden retriever,76.58,True,1403,4822
719332531645071360,Twitter For Iphone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11,10,Pippa,,2016-11-04,01:13:34,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,Dandie dinmont,22.44,True,1078,3711
718971898235854848,Twitter For Iphone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10,10,Sadie,,2016-10-04,01:20:33,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,Golden retriever,14.04,True,1231,3818
718939241951195136,Twitter For Iphone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12,10,Otis,,2016-09-04,23:10:47,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,Pembroke,76.63,True,1973,5720
718631497683582976,Twitter For Iphone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10,10,,,2016-09-04,02:47:55,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,Pomeranian,99.37,True,9126,20697
718613305783398402,Twitter For Iphone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11,10,Carper,,2016-09-04,01:35:37,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,Labrador retriever,58.46,True,542,2669
718540630683709445,Twitter For Iphone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10,10,,,2016-08-04,20:46:50,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,Maltese dog,63.23,True,1137,2730
718460005985447936,Twitter For Iphone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9,10,Bowie,,2016-08-04,15:26:28,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,Badger,35.69,False,602,2846
718454725339934721,Twitter For Iphone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",13,10,,,2016-08-04,15:05:29,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,Hammer,16.99,False,1685,5320
718246886998687744,Twitter For Iphone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3,10,Alexanderson,,2016-08-04,01:19:36,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,Chihuahua,35.45,True,565,2115
718234618122661888,Twitter For Iphone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11,10,Suki,,2016-08-04,00:30:51,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,Malamute,37.02,True,1127,4217
717841801130979328,Twitter For Iphone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11,10,Barclay,,2016-06-04,22:29:56,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,Brittany spaniel,92.29,True,670,2660
717790033953034240,Twitter For Iphone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",10,10,,,2016-06-04,19:04:14,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,Car mirror,81.91,False,1272,3170
717537687239008257,Twitter For Iphone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11,10,a,,2016-06-04,02:21:30,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,Golden retriever,77.94,True,2069,6281
717428917016076293,Vine,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,11,10,Skittle,,2016-05-04,19:09:17,,,,,510,1748
717421804990701568,Twitter For Iphone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9,10,Ebby,,2016-05-04,18:41:02,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,Miniature pinscher,28.65,True,945,3446
717047459982213120,Twitter For Iphone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12,10,Flávio,,2016-04-04,17:53:31,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,Golden retriever,98.35,True,2135,6826
717009362452090881,Twitter For Iphone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10,10,Smokey, pupper ,2016-04-04,15:22:08,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,Siberian husky,50.62,True,1102,3583
716802964044845056,Twitter For Iphone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10,10,Link,,2016-04-04,01:41:58,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,Malinois,61.96,True,1317,4627
716791146589110272,Twitter For Iphone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11,10,Jennifur,,2016-04-04,00:55:01,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,Pomeranian,46.88,True,1474,5204
716730379797970944,Twitter For Iphone,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",12,10,,,2016-03-04,20:53:33,,,,,475,1339
716447146686459905,Vine,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,13,10,Ozzy, pupper ,2016-03-04,02:08:05,,,,,6643,14327
716439118184652801,Twitter For Iphone,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,50,50,Bluebert,,2016-03-04,01:36:11,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,Siberian husky,39.65,True,247,2574
716285507865542656,Twitter For Iphone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12,10,Stephanus,,2016-02-04,15:25:47,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,Yorkshire terrier,43.04,True,1225,3041
716080869887381504,Twitter For Iphone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11,10,,doggo ,2016-02-04,01:52:38,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,Golden retriever,63.86,True,1935,5272
715928423106027520,Twitter For Iphone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11,10,Bubbles,,2016-01-04,15:46:52,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,Pug,97.67,True,987,3485
715758151270801409,Vine,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,13,10,old,,2016-01-04,04:30:16,,,,,1596,4085
715733265223708672,Twitter For Iphone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10,10,a,,2016-01-04,02:51:22,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,Dandie dinmont,74.02,True,1920,5093
715704790270025728,Vine,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,11,10,Bentley,,2016-01-04,00:58:13,,,,,634,3055
715696743237730304,Twitter For Iphone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10,10,Toby,,2016-01-04,00:26:15,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,Staffordshire bullterrier,42.78,True,1454,4257
715680795826982913,Twitter For Iphone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12,10,Zeus,,2016-03-31,23:22:53,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,Golden retriever,99.07,True,1813,4719
715360349751484417,Twitter For Iphone,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11,10,Bertson,,2016-03-31,02:09:32,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,Nail,85.56,False,1772,5955
715342466308784130,Twitter For Iphone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10,10,Oscar,,2016-03-31,00:58:29,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,West highland white terrier,59.71,True,768,3294
715220193576927233,Twitter For Iphone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10,10,Nico,,2016-03-30,16:52:36,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,Chihuahua,58.4,True,736,2630
715200624753819648,Twitter For Iphone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12,10,Michelangelope,,2016-03-30,15:34:51,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,Chihuahua,95.68,True,2110,5578
715009755312439296,Twitter For Iphone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12,10,Siba,,2016-03-30,02:56:24,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,Dingo,31.09,False,1392,4550
714982300363173890,Twitter For Iphone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9,10,Calbert,,2016-03-30,01:07:18,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,Brittany spaniel,94.44,True,1166,4094
714962719905021952,Vine,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,12,10,,,2016-03-29,23:49:30,,,,,4816,8028
714957620017307648,Twitter For Iphone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10,10,Curtis,,2016-03-29,23:29:14,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,Great pyrenees,25.15,True,1595,4503
714631576617938945,Twitter For Iphone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4,10,Benedict,,2016-03-29,01:53:39,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,Meerkat,14.35,False,1122,3571
714606013974974464,Twitter For Iphone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12,10,,,2016-03-29,00:12:05,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,Norfolk terrier,29.3,True,1038,3938
714485234495041536,Vine,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,10,10,Blitz,,2016-03-28,16:12:09,,,,,1313,2962
714258258790387713,Twitter For Iphone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10,10,Travis,,2016-03-28,01:10:13,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,Collie,17.68,True,808,3281
714251586676113411,Twitter For Iphone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8,10,Thumas,,2016-03-28,00:43:43,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,Soft-coated wheaten terrier,75.2,True,940,3570
714214115368108032,Twitter For Iphone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13,10,,,2016-03-27,22:14:49,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,Pug,53.4,True,990,2480
714141408463036416,Twitter For Iphone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10,10,,,2016-03-27,17:25:54,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,Labrador retriever,58.7,True,1569,4673
713919462244790272,Twitter For Iphone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12,10,Kanu,,2016-03-27,02:43:58,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,Siberian husky,46.32,True,869,3564
713909862279876608,Vine,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,12,10,Doug,,2016-03-27,02:05:49,,,,,616,2078
713900603437621249,Twitter For Iphone,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,99,90,,,2016-03-27,01:29:02,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,Golden retriever,37.18,True,829,3062
713761197720473600,Twitter For Iphone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12,10,Piper,,2016-03-26,16:15:05,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,Brittany spaniel,79.79,True,1541,5308
713411074226274305,Twitter For Iphone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11,10,,,2016-03-25,17:03:49,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,Great pyrenees,72.03,True,1440,4802
713177543487135744,Twitter For Iphone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10,10,Lance,,2016-03-25,01:35:51,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,Whippet,73.42,True,3183,7854
713175907180089344,Twitter For Iphone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10,10,Opie,,2016-03-25,01:29:21,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,Timber wolf,50.38,False,1630,4851
712809025985978368,Twitter For Iphone,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10,10,Stubert,,2016-03-24,01:11:29,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Labrador retriever,86.87,True,7602,20378
712717840512598017,Twitter For Iphone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10,10,,,2016-03-23,19:09:09,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,Great pyrenees,73.2,True,5616,13474
712668654853337088,Twitter For Iphone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10,10,Sunny,,2016-03-23,15:53:42,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,Labrador retriever,82.91,True,1367,4531
712438159032893441,Twitter For Iphone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11,10,Kane,,2016-03-23,00:37:48,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,Ice bear,86.95,False,1756,5799
712309440758808576,Twitter For Iphone,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",12,10,,,2016-03-22,16:06:19,,,,,26,269
712097430750289920,Twitter For Iphone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10,10,,,2016-03-22,02:03:52,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,Labrador retriever,72.05,True,1172,4144
712092745624633345,Twitter For Iphone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7,10,Steven,,2016-03-22,01:45:15,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,Triceratops,23.54,False,1016,3211
712085617388212225,Twitter For Iphone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11,10,Olive,,2016-03-22,01:16:55,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,Shih-tzu,62.51,True,556,3531
712065007010385924,Twitter For Iphone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6,10,Chester,,2016-03-21,23:55:01,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,Goose,21.43,False,700,2451
711968124745228288,Twitter For Iphone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,10,10,Winston,,2016-03-21,17:30:03,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,Espresso,43.01,False,2601,8776
711743778164514816,Twitter For Iphone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11,10,Roosevelt,,2016-03-21,02:38:34,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,Lakeland terrier,45.95,True,1101,3095
711732680602345472,Twitter For Iphone,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10,10,,,2016-03-21,01:54:29,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,Dingo,36.69,False,4653,9756
711694788429553666,Twitter For Iphone,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,13,10,,,2016-03-20,23:23:54,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,Brown bear,71.33,False,20500,35865
711652651650457602,Twitter For Iphone,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,9,10,Gary,,2016-03-20,20:36:28,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,Llama,85.68,False,1037,4228
711363825979756544,Twitter For Iphone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11,10,,,2016-03-20,01:28:47,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,Pembroke,75.09,True,1287,3996
711306686208872448,Twitter For Iphone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3,10,,,2016-03-19,21:41:44,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,Leatherback turtle,28.08,False,819,3596
711008018775851008,Twitter For Iphone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11,10,Chuckles, pupper ,2016-03-19,01:54:56,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,French bulldog,73.14,True,710,3275
710997087345876993,Twitter For Iphone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12,10,Milo,,2016-03-19,01:11:29,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,Malamute,28.13,True,1561,4960
710844581445812225,Twitter For Iphone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10,10,Staniel,,2016-03-18,15:05:29,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,Dingo,53.66,False,779,2775
710833117892898816,Twitter For Iphone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12,10,Sora,,2016-03-18,14:19:56,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Pembroke,80.37,True,606,2937
710658690886586372,Twitter For Iphone,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,80,80,,,2016-03-18,02:46:49,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,Soft-coated wheaten terrier,94.86,True,636,2529
710609963652087808,Vine,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,12,10,,,2016-03-17,23:33:12,,,,,2624,5227
710588934686908417,Twitter For Iphone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12,10,Beemo,,2016-03-17,22:09:38,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,Pembroke,98.2,True,2107,4968
710296729921429505,Vine,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,12,10,Oshie,,2016-03-17,02:48:31,,,,,833,2574
710283270106132480,Twitter For Iphone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11,10,Gunner,,2016-03-17,01:55:02,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,Shih-tzu,93.24,True,580,2308
710272297844797440,Twitter For Iphone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11,10,infuriating,,2016-03-17,01:11:26,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,Old english sheepdog,58.63,True,1425,4945
710269109699739648,Twitter For Iphone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13,10,,,2016-03-17,00:58:46,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,Pug,41.55,True,1257,2613
710153181850935296,Twitter For Iphone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11,10,Lacy,,2016-03-16,17:18:07,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,Cowboy hat,97.91,False,1006,3153
710140971284037632,Twitter For Iphone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8,10,Tater,,2016-03-16,16:29:35,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,Pekinese,95.32,True,1008,3017
710117014656950272,Twitter For Iphone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11,10,, pupper ,2016-03-16,14:54:24,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,Toy poodle,80.21,True,2233,5999
709918798883774466,Twitter For Iphone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Watson,,2016-03-16,01:46:45,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,Pembroke,95.62,True,1215,3250
709901256215666688,Twitter For Iphone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12,10,,,2016-03-16,00:37:03,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,Bib,99.88,False,112,732
709852847387627521,Twitter For Iphone,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12,10,,,2016-03-15,21:24:41,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,Chihuahua,94.56,True,1336,3824
709566166965075968,Twitter For Iphone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12,10,Olaf,,2016-03-15,02:25:31,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,Chow,99.98,True,1367,3865
709556954897764353,Twitter For Iphone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12,10,Cecil,,2016-03-15,01:48:55,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,Golden retriever,79.0,True,1204,3593
709519240576036864,Twitter For Iphone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9,10,Vince,,2016-03-14,23:19:03,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,Cocker spaniel,41.5,True,277,1620
709449600415961088,Twitter For Iphone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10,10,Karma,,2016-03-14,18:42:20,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,Maltese dog,78.02,True,665,2420
709409458133323776,Twitter For Iphone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8,10,Billy,,2016-03-14,16:02:49,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,Shetland sheepdog,79.75,True,788,2855
709225125749587968,Twitter For Iphone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11,10,Walker,,2016-03-14,03:50:21,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,Labrador retriever,27.11,True,647,2615
709207347839836162,Twitter For Iphone,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11,10,Penny,,2016-03-14,02:39:42,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,Chihuahua,94.83,True,6567,13755
709198395643068416,Twitter For Iphone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",45,50,,,2016-03-14,02:04:08,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,Borzoi,49.08,True,721,2634
709179584944730112,Vine,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,13,10,Sammy,,2016-03-14,00:49:23,,,,,763,2213
